年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2023,5,25,11,13,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.697281,24.133316,2
2023,5,25,11,14,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.714641,24.200384,3
2023,5,25,11,17,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,21,,B12,120.719575,24.161929,3
2023,5,25,11,18,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,,1,22,,B03,120.70354,24.211594,3
2023,5,25,11,23,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,12,8,C03,120.642493,24.177575,2
2023,5,25,11,24,臺中市,西區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,12,,23,6,1,21,8,C03,120.653004,24.148822,2
2023,5,25,11,24,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,,,,,B03,,,1,,1,,,8,8,1,22,,B03,120.644268,24.171377,3
2023,5,25,11,25,臺中市,大肚區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.544784,24.151003,3
2023,5,25,11,32,臺中市,烏日區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,42,3,10,3,4,B12,7,5,1,2,2,8,,42,42,1,21,4,B12,120.640616,24.1169,2
2023,5,25,11,35,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,A41,,,1,,2,,,12,,1,10,,A41,120.706284,24.145522,3
2023,5,25,11,37,臺中市,豐原區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,3,1,4,3,4,2,16,19,3,10,1,1,B11,7,1,1,8,2,8,,19,19,1,22,8,B11,120.723813,24.240463,2
2023,5,25,11,45,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,3,,11,,,12,,1,22,,B12,120.720447,24.203726,3
2023,5,25,11,45,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.674161,24.131001,3
2023,5,25,11,46,臺中市,梧棲區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,A12,7,9,1,5,2,2,,25,25,1,4,8,A12,120.539984,24.234449,2
2023,5,25,11,47,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.713153,24.160275,3
2023,5,25,11,48,臺中市,西區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,1,1,1,4,4,2,13,16,2,7,3,4,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.658977,24.155921,2
2023,5,25,11,50,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,,1,22,,B03,120.618621,24.172346,3
2023,5,25,11,50,臺中市,大甲區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,10,5,5,1,16,42,3,10,1,1,C03,7,6,1,10,1,12,,42,42,1,21,8,C03,120.62391,24.34543,2
2023,5,25,11,51,臺中市,梧棲區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,,1,20,,B03,120.53016,24.235977,4
2023,5,25,11,55,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,,1,5,,C03,120.683157,24.134104,3
2023,5,25,11,56,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.659687,24.157317,3
2023,5,25,11,57,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.692725,24.15948,3
2023,5,25,11,57,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,5,,B03,120.63754,24.147,3
2023,5,25,11,59,臺中市,南區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,5,4,2,12,19,3,10,1,1,B03,7,1,3,18,2,8,,19,19,1,5,8,B03,120.683112,24.122221,2
2023,5,25,12,0,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,,,,,B03,,,1,,9,,,44,44,1,22,,B03,120.686257,24.103931,3
2023,5,25,12,3,臺中市,西屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,23,2,9,1,1,B03,7,9,1,8,2,8,,23,23,1,22,8,B03,120.604396,24.155807,2
2023,5,25,12,5,臺中市,后里區,0,0,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,14,12,3,10,1,1,B12,7,2,1,8,1,6,,12,12,1,21,8,B12,120.660527,24.300899,3
2023,5,25,12,8,臺中市,大里區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,5,4,4,1,16,6,3,10,3,4,C03,7,6,2,18,2,11,,6,6,1,22,9,C03,120.689858,24.112789,2
2023,5,25,12,8,臺中市,豐原區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,8,C03,120.715797,24.249505,2
2023,5,25,12,10,臺中市,沙鹿區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,,23,23,1,7,5,B03,120.560378,24.240703,2
2023,5,25,12,13,臺中市,西屯區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,14,,6,6,1,4,8,C03,120.643913,24.176861,2
2023,5,25,12,15,臺中市,北屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,1,4,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.667913,24.17925,2
2023,5,25,12,20,臺中市,大甲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,5,,9,6,1,21,8,B03,120.64521,24.4026,2
2023,5,25,12,22,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,67,,,,,,,,,,,,,67,,1,,,,120.708165,24.148934,3
2023,5,25,12,22,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,,1,4,,B03,120.635277,24.181997,3
2023,5,25,12,24,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,23,2,8,3,4,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.678666,24.17311,2
2023,5,25,12,25,臺中市,后里區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,21,8,B03,120.71264,24.30185,2
2023,5,25,12,30,臺中市,東區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,19,8,C03,120.691821,24.132779,2
2023,5,25,12,35,臺中市,大雅區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,9,4,5,1,17,7,2,7,1,1,C03,7,7,1,10,2,13,,7,7,1,22,9,C03,120.657038,24.230526,2
2023,5,25,12,35,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,25,3,10,1,1,B03,7,6,1,8,2,5,,25,25,1,21,8,B03,120.68617,24.201448,2
2023,5,25,12,36,臺中市,清水區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,3,1,5,5,5,2,16,26,2,8,1,1,C03,7,11,1,10,2,12,,26,26,1,19,5,C03,120.575216,24.271803,2
2023,5,25,12,37,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,7,3,10,3,4,B12,7,8,1,8,2,15,,7,7,1,4,9,B12,120.638911,24.141869,2
2023,5,25,12,45,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,5,,B03,120.694322,24.145166,3
2023,5,25,12,51,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,12,9,3,10,1,1,B03,7,6,1,8,2,2,,9,9,1,22,8,B03,120.636286,24.168859,2
2023,5,25,12,53,臺中市,沙鹿區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B12,7,9,1,8,2,6,,6,6,1,5,9,B12,120.550436,24.217848,2
2023,5,25,12,57,臺中市,沙鹿區,0,3,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,7,1,1,C03,7,9,1,10,2,11,,6,6,1,18,2,C03,120.578738,24.214207,2
2023,5,25,12,58,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,7,3,10,1,1,B03,7,8,3,18,11,6,,7,7,2,22,8,B03,120.68106,24.136847,2
2023,5,25,12,58,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,18,,1,22,,B03,120.719883,24.115213,3
2023,5,25,13,0,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,7,1,1,C03,7,9,1,10,2,11,,6,6,1,5,8,C03,120.68423,24.124969,2
2023,5,25,13,0,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,12,,B03,120.658533,24.256708,3
2023,5,25,13,4,臺中市,霧峰區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,4,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,18,8,C03,120.698163,24.060641,2
2023,5,25,13,6,臺中市,大肚區,0,0,0,,,,60,,,,,,,,,,,,,,,26,,,,,A12,,,1,,2,,,26,,1,10,,A12,120.548325,24.142555,3
2023,5,25,13,13,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,9,,1,4,,B03,120.699072,24.067596,3
2023,5,25,13,13,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B02,,,1,,2,,,16,,1,21,,B02,120.70189,24.249548,3
2023,5,25,13,20,臺中市,大肚區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,A12,,,1,,2,,,42,42,1,21,,A12,120.56188,24.125113,3
2023,5,25,13,25,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,12,,8,8,1,18,8,C03,120.714605,24.13574,2
2023,5,25,13,27,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,22,,B12,120.653513,24.225275,3
2023,5,25,13,30,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.642504,24.228629,3
2023,5,25,13,30,臺中市,北屯區,0,0,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,13,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.719365,24.16352,3
2023,5,25,13,37,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,9,4,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,12,8,C03,120.608038,24.183925,2
2023,5,25,13,43,臺中市,梧棲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,23,3,10,1,1,B12,7,9,6,8,2,6,,23,23,2,9,8,B12,120.541692,24.251442,2
2023,5,25,13,45,臺中市,北區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,2,13,23,3,10,1,1,C03,7,9,1,10,2,11,,23,23,1,5,5,C03,120.683069,24.157668,4
2023,5,25,13,52,臺中市,西區,0,3,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,16,7,2,9,1,1,C03,7,7,1,10,2,13,,7,7,1,4,8,C03,120.672718,24.131587,2
2023,5,25,13,55,臺中市,東勢區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,1,14,12,3,10,1,1,B03,7,2,1,8,2,8,,12,12,1,22,8,B03,120.827213,24.26006,2
2023,5,25,13,57,臺中市,潭子區,0,0,0,8,,,60,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,,1,22,,B03,120.705205,24.211027,3
2023,5,25,14,1,臺中市,龍井區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,3,10,1,1,A12,7,5,1,7,2,2,,25,25,1,5,1,A12,120.585513,24.185928,2
2023,5,25,14,6,臺中市,東區,0,0,0,,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,,1,5,,C03,120.705661,24.130061,3
2023,5,25,14,7,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,,1,22,,B03,120.658437,24.171001,3
2023,5,25,14,10,臺中市,北區,0,2,0,8,1,5,50,5,2,1,5,4,5,7,2,1,3,2,4,1,16,7,3,10,3,4,B12,7,7,1,8,2,2,,7,7,1,22,9,B12,120.674616,24.162533,2
2023,5,25,14,20,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,5,7,B03,120.663775,24.154648,2
2023,5,25,14,20,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,40,3,10,3,4,B03,7,14,1,8,2,4,,40,40,1,22,9,B03,120.644078,24.175651,2
2023,5,25,14,20,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,21,,B03,120.656158,24.258586,3
2023,5,25,14,23,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,11,,,43,,1,22,,B03,120.624023,24.146195,3
2023,5,25,14,28,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,17,11,2,9,1,1,C03,7,11,1,10,2,12,,11,11,1,21,8,C03,120.682642,24.123109,2
2023,5,25,14,29,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,,1,22,,B03,120.635698,24.171659,3
2023,5,25,14,30,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,1,,,19,,1,21,,B03,120.667085,24.178165,3
2023,5,25,14,34,臺中市,大雅區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,22,9,C03,120.603082,24.226525,2
2023,5,25,14,38,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,,1,21,,C03,120.733642,24.236861,4
2023,5,25,14,40,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,,1,22,,C03,120.652513,24.218269,3
2023,5,25,14,44,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,22,,B03,120.637724,24.142453,3
2023,5,25,14,45,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.673447,24.166722,2
2023,5,25,14,49,臺中市,霧峰區,0,1,0,8,1,5,60,14,12,1,5,4,5,7,4,4,9,4,4,1,12,23,2,8,1,1,C03,7,9,1,10,2,12,,23,23,1,22,9,C03,120.690181,24.047602,2
2023,5,25,14,53,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,,1,22,,B03,120.644092,24.207614,3
2023,5,25,14,54,臺中市,烏日區,0,1,0,8,1,5,30,14,8,1,5,4,5,7,4,4,1,4,4,2,29,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,20,8,C03,120.642195,24.11587,2
2023,5,25,14,58,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,,1,5,,B03,120.613018,24.138498,3
2023,5,25,15,1,臺中市,沙鹿區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,17,42,2,9,1,1,C03,7,9,1,10,2,12,,42,42,1,21,8,C03,120.566418,24.243323,2
2023,5,25,15,3,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,1,,10,10,1,22,8,B03,120.635994,24.164126,2
2023,5,25,15,4,臺中市,東勢區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.840549,24.200632,3
2023,5,25,15,5,臺中市,西屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,2,17,19,2,9,1,1,C03,7,1,1,10,2,11,,19,19,1,1,9,C03,120.662273,24.172779,2
2023,5,25,15,6,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,,1,22,,B03,120.717185,24.170868,3
2023,5,25,15,8,臺中市,南屯區,0,2,0,8,1,5,40,14,9,1,5,4,5,7,4,4,3,4,5,2,13,42,3,10,1,4,B03,7,9,1,8,1,1,,42,42,1,22,8,B03,120.623505,24.150703,2
2023,5,25,15,10,臺中市,神岡區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,17,42,2,9,1,1,C03,7,9,1,10,2,15,,42,42,1,12,8,C03,120.712305,24.256592,2
2023,5,25,15,11,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,C03,,,1,,11,,,17,,1,22,,C03,120.713385,24.159055,3
2023,5,25,15,12,臺中市,西屯區,0,1,0,8,1,5,50,3,9,1,5,4,5,7,4,4,8,3,5,1,16,6,3,10,1,4,B03,7,5,3,18,2,4,,6,6,1,4,8,B03,120.593857,24.185087,2
2023,5,25,15,15,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,,1,22,,C03,120.705215,24.168971,4
2023,5,25,15,18,臺中市,南屯區,0,1,0,8,2,5,60,14,7,1,5,4,5,7,4,4,3,4,3,2,17,7,3,10,1,1,A32,7,8,1,1,11,5,,7,7,2,22,8,A32,120.626514,24.130526,2
2023,5,25,15,24,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,,1,18,,C03,120.63625,24.151284,3
2023,5,25,15,25,臺中市,太平區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,12,,6,6,1,21,8,C03,120.719279,24.125934,2
2023,5,25,15,25,臺中市,豐原區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,3,51,2,9,4,5,H01,8,18,8,20,10,16,,51,51,1,14,8,H01,120.71273,24.248186,2
2023,5,25,15,26,臺中市,西屯區,0,1,0,8,1,5,35,14,8,1,5,4,5,7,4,4,10,5,5,2,18,42,2,9,3,4,C03,7,9,1,10,2,12,,42,42,1,22,8,C03,120.628511,24.172667,2
2023,5,25,15,26,臺中市,沙鹿區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,17,10,3,10,1,1,B03,7,11,1,8,2,5,,10,10,1,1,5,B03,120.570531,24.217525,2
2023,5,25,15,27,臺中市,大雅區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,3,1,5,5,5,1,16,6,3,10,1,1,B03,7,5,1,8,2,2,,6,6,1,22,9,B03,120.624504,24.235352,2
2023,5,25,15,28,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.638644,24.141909,3
2023,5,25,15,28,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,42,3,10,1,1,B12,7,9,1,8,2,1,,42,42,1,5,8,B12,120.694713,24.166273,2
2023,5,25,15,30,臺中市,龍井區,0,1,0,8,1,5,30,4,2,1,5,4,5,7,4,4,9,5,5,2,16,23,3,10,1,1,B12,7,5,1,8,2,8,,23,23,1,22,4,B12,120.59686,24.189228,2
2023,5,25,15,30,臺中市,龍井區,0,2,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,2,23,2,7,1,1,C03,7,9,1,10,2,12,,23,23,1,5,1,C03,120.59303,24.181239,2
2023,5,25,15,30,臺中市,梧棲區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,4,2,17,23,2,8,1,1,C03,7,11,1,10,2,11,,23,23,1,9,8,C03,120.533143,24.264003,2
2023,5,25,15,30,臺中市,神岡區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,9,4,4,1,17,42,3,10,1,1,G03,7,15,7,19,2,15,,42,42,1,12,8,G03,120.647458,24.283015,2
2023,5,25,15,31,臺中市,龍井區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,44,2,9,1,1,C03,7,5,1,10,2,11,,44,44,1,5,8,C03,120.579407,24.182745,2
2023,5,25,15,33,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,26,2,9,1,1,C03,7,5,1,10,2,13,,26,26,1,22,8,C03,120.656174,24.163844,2
2023,5,25,15,34,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,,1,21,,B03,120.68083,24.249766,3
2023,5,25,15,37,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,A05,,,1,,2,,,43,,1,1,,A05,120.624383,24.178531,3
2023,5,25,15,41,臺中市,沙鹿區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.553711,24.214136,3
2023,5,25,15,43,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,17,,1,5,,B12,120.675753,24.111728,3
2023,5,25,15,45,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,1,,2,,,16,,1,22,,B12,120.613629,24.23137,4
2023,5,25,15,50,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,43,2,9,1,1,C03,7,9,1,10,2,11,,43,43,1,22,8,C03,120.696677,24.147944,2
2023,5,25,15,59,臺中市,大里區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,4,1,16,9,3,10,1,1,B03,7,6,1,8,2,5,,9,9,1,22,9,B03,120.688667,24.110118,2
2023,5,25,16,3,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,1,3,5,1,16,26,2,9,1,1,C03,7,5,1,10,2,14,,26,26,1,22,8,C03,120.72981,24.255086,2
2023,5,25,16,4,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,,1,22,,B03,120.732643,24.236125,3
2023,5,25,16,7,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,,1,5,,B03,120.66999,24.149224,3
2023,5,25,16,8,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,4,,B12,120.628911,24.159983,3
2023,5,25,16,12,臺中市,北屯區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,7,1,1,C03,7,5,1,10,2,14,,6,6,1,21,8,C03,120.704757,24.166562,2
2023,5,25,16,13,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,4,,10,10,1,5,1,B03,120.666673,24.118243,2
2023,5,25,16,17,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,,,,,C03,,,1,,2,,,25,,1,22,,C03,120.642273,24.229109,3
2023,5,25,16,18,臺中市,霧峰區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,11,41,2,9,1,2,C03,7,9,1,10,2,14,,41,41,1,4,8,C03,120.674252,24.074049,2
2023,5,25,16,20,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.664195,24.115525,3
2023,5,25,16,20,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,,1,4,,B03,120.615563,24.188956,3
2023,5,25,16,22,臺中市,梧棲區,0,1,0,8,1,5,50,4,8,1,5,4,5,7,4,4,1,4,4,2,13,23,2,9,3,2,F01,7,9,8,20,2,16,,23,23,1,15,8,F01,120.533654,24.265231,2
2023,5,25,16,22,臺中市,石岡區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,1,1,1,5,5,1,17,7,,,,,A05,,,1,,2,,,7,,1,22,,A05,120.76159,24.277216,3
2023,5,25,16,23,臺中市,西屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,2,1,1,3,1,1,17,9,3,10,1,1,B03,7,6,1,8,2,2,,9,9,1,22,8,B03,120.651816,24.186501,2
2023,5,25,16,24,臺中市,中區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,4,4,2,17,42,2,9,3,4,C03,7,9,1,10,2,14,,42,42,1,21,8,C03,120.676244,24.145024,2
2023,5,25,16,25,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,C03,,,1,,1,,,26,26,1,22,,C03,120.68492,24.172054,3
2023,5,25,16,27,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,4,,,,,F01,,,8,,2,,,4,,1,22,,F01,120.652184,24.148824,3
2023,5,25,16,27,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,,1,22,,B03,120.62599,24.347302,3
